X,Y,Z,A11,A21,A31,A12,A22,A32,A13,A23,A33,ResVort,ResStrain,Shear
5.3388450000000E+00,-9.4114350000000E-01,-2.7113875000000E-01,2.6909900000000E-03,1.9328900000000E-02,4.7679000000000E-03,-7.1671800000000E-03,1.4554200000000E-02,2.9208200000000E-02,-2.9635000000000E-03,2.7088700000000E-02,-1.6925200000000E-02,0.0000000000000E+00,2.8468841686840E-02,4.1694846004250E-02
5.4057350000000E+00,-9.4114350000000E-01,-2.7113875000000E-01,1.1212400000000E-04,1.9551900000000E-02,3.1856400000000E-03,-6.5948700000000E-03,1.8167900000000E-02,2.9542400000000E-02,-4.3358900000000E-03,2.7464000000000E-02,-1.8118700000000E-02,0.0000000000000E+00,3.1419593840840E-02,4.1867930442090E-02
5.4726250000000E+00,-9.4114350000000E-01,-2.7113875000000E-01,-2.2798600000000E-03,1.9233400000000E-02,1.6791700000000E-03,-6.2551400000000E-03,2.1757200000000E-02,2.9473100000000E-02,-5.5151300000000E-03,2.7461300000000E-02,-1.9304000000000E-02,1.9018408784180E-04,3.4292832016940E-02,4.1716385632750E-02
5.0043950000000E+00,-8.9976275000000E-01,-2.5921725000000E-01,1.2856900000000E-02,1.2495400000000E-02,1.3676300000000E-02,-3.4068100000000E-02,1.4811400000000E-03,2.5770200000000E-02,-1.2556200000000E-03,2.1968500000000E-02,-1.4261900000000E-02,0.0000000000000E+00,8.5363518446680E-03,5.4315123707060E-02
5.0712850000000E+00,-8.9976275000000E-01,-2.5921725000000E-01,1.1735700000000E-02,1.5195800000000E-02,1.2208400000000E-02,-3.1368800000000E-02,3.4170500000000E-03,2.8620800000000E-02,-2.4570200000000E-03,2.4594800000000E-02,-1.4948100000000E-02,0.0000000000000E+00,9.9445199593900E-03,5.5389579385520E-02
5.1381750000000E+00,-8.9976275000000E-01,-2.5921725000000E-01,1.0165900000000E-02,1.7588400000000E-02,1.0526600000000E-02,-2.8845700000000E-02,6.0386900000000E-03,3.0984500000000E-02,-3.9070400000000E-03,2.6806000000000E-02,-1.5884000000000E-02,0.0000000000000E+00,1.1858467012640E-02,5.6547243148090E-02
5.2050650000000E+00,-8.9976275000000E-01,-2.5921725000000E-01,7.9234600000000E-03,1.9547900000000E-02,8.6914700000000E-03,-2.6463200000000E-02,9.2554900000000E-03,3.2807300000000E-02,-5.2986400000000E-03,2.8550900000000E-02,-1.7026500000000E-02,0.0000000000000E+00,1.5022544190290E-02,5.7360105216500E-02
5.2719550000000E+00,-8.9976275000000E-01,-2.5921725000000E-01,5.6809700000000E-03,2.0969500000000E-02,6.7737300000000E-03,-2.4296200000000E-02,1.2935800000000E-02,3.4061800000000E-02,-6.8018200000000E-03,2.9798500000000E-02,-1.8322100000000E-02,0.0000000000000E+00,1.9067948684100E-02,5.7810477912430E-02
5.3388450000000E+00,-8.9976275000000E-01,-2.5921725000000E-01,3.0647300000000E-03,2.1784000000000E-02,4.8429100000000E-03,-2.2551400000000E-02,1.6919900000000E-02,3.4747700000000E-02,-8.1297300000000E-03,3.0543600000000E-02,-1.9712100000000E-02,1.6626447904860E-03,2.3363595828410E-02,5.7866994291540E-02
5.4057350000000E+00,-8.9976275000000E-01,-2.5921725000000E-01,3.3637300000000E-04,2.1957500000000E-02,2.9697300000000E-03,-2.1226400000000E-02,2.1029800000000E-02,3.4890800000000E-02,-9.5044300000000E-03,3.0803000000000E-02,-2.1134700000000E-02,3.1311376951630E-03,2.7633978053930E-02,5.7564210146670E-02
5.4726250000000E+00,-8.9976275000000E-01,-2.5921725000000E-01,-2.3546100000000E-03,2.1499900000000E-02,1.2124400000000E-03,-2.0589700000000E-02,2.5093400000000E-02,3.4541400000000E-02,-1.0854700000000E-02,3.0616900000000E-02,-2.2530700000000E-02,4.3053389526900E-03,3.1574815511700E-02,5.7125557214020E-02
5.0043950000000E+00,-8.6035250000000E-01,-2.4786350000000E-01,1.4613500000000E-02,1.3957900000000E-02,1.5531200000000E-02,-6.1161700000000E-02,1.7950400000000E-03,3.2451700000000E-02,-9.1084800000000E-03,2.4943100000000E-02,-1.6099800000000E-02,1.5926646301520E-03,6.3640135340390E-03,7.9799577593800E-02
5.0712850000000E+00,-8.6035250000000E-01,-2.4786350000000E-01,1.3342800000000E-02,1.7046800000000E-02,1.3704500000000E-02,-5.7447800000000E-02,3.8913900000000E-03,3.5759900000000E-02,-1.0263500000000E-02,2.7909400000000E-02,-1.6956100000000E-02,1.8377053784210E-03,6.6911377944050E-03,7.9838804900650E-02
5.1381750000000E+00,-8.6035250000000E-01,-2.4786350000000E-01,1.1548800000000E-02,1.9771700000000E-02,1.1629300000000E-02,-5.3826500000000E-02,6.8110700000000E-03,3.8411700000000E-02,-1.1548600000000E-02,3.0363000000000E-02,-1.8116600000000E-02,2.2132506128400E-03,8.7446812540290E-03,7.9879924654960E-02
5.2050650000000E+00,-8.6035250000000E-01,-2.4786350000000E-01,9.4184500000000E-03,2.1981800000000E-02,9.3842100000000E-03,-5.0378500000000E-02,1.0439700000000E-02,4.0348600000000E-02,-1.2909500000000E-02,3.2243000000000E-02,-1.9522800000000E-02,3.4769084304570E-03,1.2064550071950E-02,7.9779222607610E-02
5.2719550000000E+00,-8.6035250000000E-01,-2.4786350000000E-01,6.7274600000000E-03,2.3556400000000E-02,7.0623400000000E-03,-4.7450100000000E-02,1.4617200000000E-02,4.1546300000000E-02,-1.4497800000000E-02,3.3518800000000E-02,-2.1103500000000E-02,4.8641567118470E-03,1.6505930572750E-02,7.9525195062160E-02
5.3388450000000E+00,-8.6035250000000E-01,-2.4786350000000E-01,3.9243500000000E-03,2.4413300000000E-02,4.7529500000000E-03,-4.4791300000000E-02,1.9143800000000E-02,4.2017700000000E-02,-1.5827400000000E-02,3.4189100000000E-02,-2.2782500000000E-02,6.2889526598160E-03,2.1365605294700E-02,7.8832961618900E-02
5.4057350000000E+00,-8.6035250000000E-01,-2.4786350000000E-01,9.7174500000000E-04,2.4520100000000E-02,2.5418600000000E-03,-4.2787900000000E-02,2.3807900000000E-02,4.1814800000000E-02,-1.7138800000000E-02,3.4283700000000E-02,-2.4479700000000E-02,8.9666508138180E-03,2.6073899120090E-02,7.7864341437820E-02
5.4726250000000E+00,-8.6035250000000E-01,-2.4786350000000E-01,-2.0556100000000E-03,2.3897400000000E-02,4.9895400000000E-04,-4.1001000000000E-02,2.8392400000000E-02,4.1018700000000E-02,-1.8150400000000E-02,3.3857600000000E-02,-2.6122100000000E-02,1.1301306076350E-02,3.0768129974600E-02,7.6348185539250E-02
5.0043950000000E+00,-8.2281900000000E-01,-2.3705025000000E-01,1.6781300000000E-02,1.5455700000000E-02,1.7585700000000E-02,-9.7387200000000E-02,1.4403300000000E-03,4.2106600000000E-02,-2.0509600000000E-02,2.8107900000000E-02,-1.7801100000000E-02,9.2495754361150E-03,1.6196219250560E-02,1.1519010365010E-01
5.0712850000000E+00,-8.2281900000000E-01,-2.3705025000000E-01,1.5361000000000E-02,1.8989500000000E-02,1.5298100000000E-02,-9.2593300000000E-02,3.6923900000000E-03,4.5873500000000E-02,-2.1509000000000E-02,3.1439100000000E-02,-1.8888000000000E-02,9.1768568381670E-03,1.7080469056960E-02,1.1381554603580E-01
5.1381750000000E+00,-8.2281900000000E-01,-2.3705025000000E-01,1.3828700000000E-02,2.2093500000000E-02,1.2726100000000E-02,-8.7671500000000E-02,6.9418300000000E-03,4.8749400000000E-02,-2.2715000000000E-02,3.4142800000000E-02,-2.0346300000000E-02,9.6332300454380E-03,1.8693557009100E-02,1.1227519810200E-01
5.2050650000000E+00,-8.2281900000000E-01,-2.3705025000000E-01,1.1361900000000E-02,2.4586000000000E-02,9.9749600000000E-03,-8.2820100000000E-02,1.1046800000000E-02,5.0673200000000E-02,-2.3914300000000E-02,3.6148100000000E-02,-2.2097100000000E-02,1.0582293383780E-02,2.1092206239700E-02,1.1041753739120E-01
5.2719550000000E+00,-8.2281900000000E-01,-2.3705025000000E-01,8.4093300000000E-03,2.6328900000000E-02,7.1606400000000E-03,-7.8067600000000E-02,1.5802400000000E-02,5.1635400000000E-02,-2.5006800000000E-02,3.7423300000000E-02,-2.4043600000000E-02,1.1935380287470E-02,2.4235073477030E-02,1.0816574841740E-01
5.3388450000000E+00,-8.2281900000000E-01,-2.3705025000000E-01,5.4940900000000E-03,2.7224500000000E-02,4.3997600000000E-03,-7.4058900000000E-02,2.0958700000000E-02,5.1676400000000E-02,-2.6124200000000E-02,3.7974900000000E-02,-2.6084100000000E-02,1.3341275975110E-02,2.8250027447940E-02,1.0589639842510E-01
5.4057350000000E+00,-8.2281900000000E-01,-2.3705025000000E-01,2.1303600000000E-03,2.7248100000000E-02,1.7981000000000E-03,-7.0403200000000E-02,2.6258500000000E-02,5.0881900000000E-02,-2.6964600000000E-02,3.7847600000000E-02,-2.8120300000000E-02,1.5049482695760E-02,3.2660167664290E-02,1.0316213220360E-01
5.4726250000000E+00,-8.2281900000000E-01,-2.3705025000000E-01,-9.7174500000000E-04,2.6426600000000E-02,-5.6024800000000E-04,-6.7646100000000E-02,3.1445400000000E-02,4.9374300000000E-02,-2.7766300000000E-02,3.7119300000000E-02,-3.0063000000000E-02,2.9173614457250E-02,2.7413781732320E-02,1.0075828433040E-01
5.0043950000000E+00,-7.8707300000000E-01,-2.2675175000000E-01,1.9606800000000E-02,1.6983300000000E-02,1.9809300000000E-02,-1.4341400000000E-01,-1.3764100000000E-04,5.6029300000000E-02,-3.5739800000000E-02,3.1405900000000E-02,-1.9107500000000E-02,1.4334314502780E-02,2.6900727301840E-02,1.6270151734350E-01
5.0043950000000E+00,-9.6558350000000E-01,-1.6405925000000E-01,9.2315700000000E-03,1.4037200000000E-02,9.9687900000000E-03,-1.4587700000000E-02,6.9273500000000E-03,1.4852100000000E-02,4.3216600000000E-03,1.3188900000000E-02,-1.6050400000000E-02,0.0000000000000E+00,9.2481048777700E-03,3.5038940608500E-02
5.0712850000000E+00,-9.6558350000000E-01,-1.6405925000000E-01,7.8113300000000E-03,1.5676600000000E-02,8.6700900000000E-03,-1.3018400000000E-02,9.3514300000000E-03,1.6823300000000E-02,3.2052000000000E-03,1.5051000000000E-02,-1.7092900000000E-02,0.0000000000000E+00,1.1356508359310E-02,3.6357905715700E-02
5.1381750000000E+00,-9.6558350000000E-01,-1.6405925000000E-01,6.4284600000000E-03,1.7015900000000E-02,7.2525800000000E-03,-1.1359000000000E-02,1.2121100000000E-02,1.8396100000000E-02,1.8965800000000E-03,1.6547100000000E-02,-1.8213500000000E-02,0.0000000000000E+00,1.4574278146030E-02,3.7343751639130E-02
5.2050650000000E+00,-9.6558350000000E-01,-1.6405925000000E-01,4.4102300000000E-03,1.7986100000000E-02,5.7680500000000E-03,-1.0318000000000E-02,1.5154800000000E-02,1.9549200000000E-02,5.0594700000000E-04,1.7656400000000E-02,-1.9377600000000E-02,0.0000000000000E+00,1.7855159938340E-02,3.8251925259830E-02
5.2719550000000E+00,-9.6558350000000E-01,-1.6405925000000E-01,2.3172400000000E-03,1.8538100000000E-02,4.2689900000000E-03,-9.4115100000000E-03,1.8356900000000E-02,2.0280200000000E-02,-7.6924300000000E-04,1.8376400000000E-02,-2.0548100000000E-02,3.3311211154800E-04,2.1392762660980E-02,3.8818046450610E-02
5.3388450000000E+00,-9.6558350000000E-01,-1.6405925000000E-01,2.6162400000000E-04,1.8643900000000E-02,2.8060200000000E-03,-8.7882200000000E-03,2.1616400000000E-02,2.0605600000000E-02,-2.0694900000000E-03,1.8719500000000E-02,-2.1688000000000E-02,1.3265408342700E-03,2.4836421012880E-02,3.9129193872210E-02
5.4057350000000E+00,-9.6558350000000E-01,-1.6405925000000E-01,-1.8687400000000E-03,1.8296500000000E-02,1.4251000000000E-03,-8.4188600000000E-03,2.4817100000000E-02,2.0557700000000E-02,-3.2284700000000E-03,1.8714300000000E-02,-2.2763000000000E-02,1.8562497571110E-03,2.8120355680580E-02,3.9169780910020E-02
5.4726250000000E+00,-9.6558350000000E-01,-1.6405925000000E-01,-3.9243500000000E-03,1.7518700000000E-02,1.6276700000000E-04,-8.7504000000000E-03,2.7853900000000E-02,2.0180800000000E-02,-4.3221300000000E-03,1.8403000000000E-02,-2.3742700000000E-02,1.3425212819130E-03,3.0884725973010E-02,3.9337057620290E-02
5.0043950000000E+00,-9.2312825000000E-01,-1.5684575000000E-01,1.0165900000000E-02,1.5756300000000E-02,1.1337700000000E-02,-3.4139700000000E-02,8.2623800000000E-03,1.8357400000000E-02,1.2881500000000E-03,1.4830500000000E-02,-1.8384500000000E-02,5.7639230362840E-05,5.0391099648550E-04,5.1090758293870E-02
5.0712850000000E+00,-9.2312825000000E-01,-1.5684575000000E-01,9.0073300000000E-03,1.7614100000000E-02,9.7528400000000E-03,-3.2171600000000E-02,1.0940900000000E-02,2.0655800000000E-02,7.0605300000000E-06,1.6951200000000E-02,-1.9622900000000E-02,0.0000000000000E+00,2.3119263350960E-03,5.2296653389930E-02
5.1381750000000E+00,-9.2312825000000E-01,-1.5684575000000E-01,7.1012100000000E-03,1.9120200000000E-02,8.0325200000000E-03,-3.0187700000000E-02,1.4028800000000E-02,2.2437300000000E-02,-1.3677700000000E-03,1.8622600000000E-02,-2.0950800000000E-02,4.6176972682590E-04,6.0264542698860E-03,5.3321141749620E-02
5.2050650000000E+00,-9.2312825000000E-01,-1.5684575000000E-01,5.0829700000000E-03,2.0193500000000E-02,6.2429400000000E-03,-2.8242500000000E-02,1.7429700000000E-02,2.3680400000000E-02,-2.8697500000000E-03,1.9822100000000E-02,-2.2323700000000E-02,1.4771601418030E-03,1.0634306818250E-02,5.4027874022720E-02
5.2719550000000E+00,-9.2312825000000E-01,-1.5684575000000E-01,2.8404800000000E-03,2.0775800000000E-02,4.4498800000000E-03,-2.6697000000000E-02,2.1019100000000E-02,2.4388900000000E-02,-4.1503100000000E-03,2.0549800000000E-02,-2.3694400000000E-02,2.8194726910440E-03,1.5340359881520E-02,5.4465789347890E-02
5.3388450000000E+00,-9.2312825000000E-01,-1.5684575000000E-01,5.9799700000000E-04,2.0833800000000E-02,2.7167700000000E-03,-2.5370300000000E-02,2.4669100000000E-02,2.4589700000000E-02,-5.5644900000000E-03,2.0826900000000E-02,-2.5016600000000E-02,4.2494232766330E-03,2.0048109814520E-02,5.4490596055980E-02
5.4057350000000E+00,-9.2312825000000E-01,-1.5684575000000E-01,-1.8687400000000E-03,2.0369300000000E-02,1.1003100000000E-03,-2.4678000000000E-02,2.8243700000000E-02,2.4332500000000E-02,-6.7971100000000E-03,2.0694300000000E-02,-2.6249100000000E-02,6.2748389318590E-03,2.4327067658310E-02,5.4320182651280E-02
5.4726250000000E+00,-9.2312825000000E-01,-1.5684575000000E-01,-4.0738500000000E-03,1.9408700000000E-02,-3.5767700000000E-04,-2.4088100000000E-02,3.1615200000000E-02,2.3681500000000E-02,-7.7819200000000E-03,2.0204300000000E-02,-2.7355900000000E-02,7.2052781470120E-03,2.8407528996470E-02,5.3779236972330E-02
5.0043950000000E+00,-8.8269475000000E-01,-1.4997582500000E-01,1.1698300000000E-02,1.7549900000000E-02,1.2868000000000E-02,-6.3658800000000E-02,9.4655900000000E-03,2.3611400000000E-02,-3.9320600000000E-03,1.6570600000000E-02,-2.0945600000000E-02,1.0146904736760E-02,9.6833845600490E-03,7.6433040201660E-02
5.0712850000000E+00,-8.8269475000000E-01,-1.4997582500000E-01,1.0278100000000E-02,1.9654300000000E-02,1.0926300000000E-02,-6.0393900000000E-02,1.2382700000000E-02,2.6258500000000E-02,-5.2433400000000E-03,1.8970500000000E-02,-2.2415700000000E-02,8.9934328570960E-03,1.0112197138370E-02,7.6212041080000E-02
5.1381750000000E+00,-8.8269475000000E-01,-1.4997582500000E-01,8.4467000000000E-03,2.1347700000000E-02,8.8331600000000E-03,-5.7424600000000E-02,1.5788900000000E-02,2.8224400000000E-02,-6.6804900000000E-03,2.0823000000000E-02,-2.3988900000000E-02,8.2764215767380E-03,1.1509598232810E-02,7.6166331768040E-02
5.2050650000000E+00,-8.8269475000000E-01,-1.4997582500000E-01,6.2415900000000E-03,2.2533200000000E-02,6.6714800000000E-03,-5.4455200000000E-02,1.9563900000000E-02,2.9492700000000E-02,-8.1176300000000E-03,2.2103100000000E-02,-2.5607100000000E-02,8.3796847611670E-03,1.3779854401950E-02,7.5889445841310E-02
5.2719550000000E+00,-8.8269475000000E-01,-1.4997582500000E-01,3.8496000000000E-03,2.3145800000000E-02,4.5275800000000E-03,-5.1954600000000E-02,2.3568400000000E-02,3.0080000000000E-02,-9.4074600000000E-03,2.2817600000000E-02,-2.7210200000000E-02,8.7312227115040E-03,1.7261704429980E-02,7.5537674129010E-02
5.3388450000000E+00,-8.8269475000000E-01,-1.4997582500000E-01,1.3454900000000E-03,2.3148800000000E-02,2.4759300000000E-03,-4.9634500000000E-02,2.7637100000000E-02,3.0031700000000E-02,-1.0753200000000E-02,2.2997000000000E-02,-2.8741000000000E-02,1.0030091740190E-02,2.1228291094300E-02,7.4782341718670E-02
5.4057350000000E+00,-8.8269475000000E-01,-1.4997582500000E-01,-1.2333700000000E-03,2.2547800000000E-02,5.8977400000000E-04,-4.7734000000000E-02,3.1611100000000E-02,2.9422900000000E-02,-1.1867600000000E-02,2.2696400000000E-02,-3.0149200000000E-02,1.1448143050070E-02,2.5554239749910E-02,7.3719993233680E-02
5.4726250000000E+00,-8.8269475000000E-01,-1.4997582500000E-01,-3.7001000000000E-03,2.1379500000000E-02,-1.0869000000000E-03,-4.6072400000000E-02,3.5341900000000E-02,2.8347700000000E-02,-1.2694800000000E-02,2.1985200000000E-02,-3.1393000000000E-02,2.0707458257680E-02,2.4477643892170E-02,7.2452306747440E-02
5.0043950000000E+00,-8.4418650000000E-01,-1.4343305000000E-01,1.3753900000000E-02,1.9394600000000E-02,1.4553500000000E-02,-1.0342400000000E-01,1.0196000000000E-02,3.1620500000000E-02,-1.1666200000000E-02,1.8382900000000E-02,-2.3657500000000E-02,1.8861211836340E-02,2.0262410864230E-02,1.1333516985180E-01
5.0712850000000E+00,-8.4418650000000E-01,-1.4343305000000E-01,1.2258900000000E-02,2.1781700000000E-02,1.2159100000000E-02,-9.8832700000000E-02,1.3344000000000E-02,3.4582800000000E-02,-1.2837300000000E-02,2.1084200000000E-02,-2.5412900000000E-02,1.8657283857460E-02,2.1618546918030E-02,1.1114945262670E-01
5.1381750000000E+00,-8.4418650000000E-01,-1.4343305000000E-01,1.0502300000000E-02,2.3688900000000E-02,9.6014400000000E-03,-9.4164100000000E-02,1.7086400000000E-02,3.6640800000000E-02,-1.4074200000000E-02,2.3121600000000E-02,-2.7286600000000E-02,1.8798751756550E-02,2.2982779890300E-02,1.0890670120720E-01
5.2050650000000E+00,-8.4418650000000E-01,-1.4343305000000E-01,8.1477100000000E-03,2.5003900000000E-02,6.9853500000000E-03,-8.9745400000000E-02,2.1279000000000E-02,3.7787800000000E-02,-1.5406400000000E-02,2.4472500000000E-02,-2.9202800000000E-02,1.8528830260040E-02,2.5417702272530E-02,1.0665370523930E-01
5.2719550000000E+00,-8.4418650000000E-01,-1.4343305000000E-01,5.5688400000000E-03,2.5648500000000E-02,4.4195700000000E-03,-8.5094200000000E-02,2.5740100000000E-02,3.8064900000000E-02,-1.6540900000000E-02,2.5147800000000E-02,-3.1085600000000E-02,1.8294371664520E-02,2.8088206425310E-02,1.0396921634670E-01
5.3388450000000E+00,-8.4418650000000E-01,-1.4343305000000E-01,2.9152300000000E-03,2.5588700000000E-02,1.9958100000000E-03,-8.1374500000000E-02,3.0276400000000E-02,3.7552500000000E-02,-1.7675500000000E-02,2.5191300000000E-02,-3.2861500000000E-02,3.2824967056510E-02,1.4597403816880E-02,1.0174607485530E-01
5.4057350000000E+00,-8.4418650000000E-01,-1.4343305000000E-01,-1.1212400000000E-04,2.4830700000000E-02,-1.9954400000000E-04,-7.7827800000000E-02,3.4698300000000E-02,3.6360900000000E-02,-1.8575800000000E-02,2.4678100000000E-02,-3.4470600000000E-02,3.0008830130100E-02,1.8488274887200E-02,1.0049783438440E-01
5.4726250000000E+00,-8.4418650000000E-01,-1.4343305000000E-01,-2.6536100000000E-03,2.3428400000000E-02,-2.1123500000000E-03,-7.5161000000000E-02,3.8828100000000E-02,3.4623300000000E-02,-1.9388300000000E-02,2.3698700000000E-02,-3.5865600000000E-02,2.6986917480830E-02,2.2916587069630E-02,9.9430255591870E-02
5.0043950000000E+00,-8.0751225000000E-01,-1.3720172500000E-01,1.6613100000000E-02,2.1280300000000E-02,1.6347000000000E-02,-1.5389100000000E-01,1.0004900000000E-02,4.3700800000000E-02,-2.2461400000000E-02,2.0258500000000E-02,-2.6402400000000E-02,2.4488519877200E-02,2.9880009591580E-02,1.6373109817500E-01
5.0043950000000E+00,-9.7788175000000E-01,-5.4916748875000E-02,7.1385900000000E-03,1.6483400000000E-02,7.5977000000000E-03,-1.3632100000000E-02,9.9527100000000E-03,8.6331600000000E-03,5.2208100000000E-03,7.1074800000000E-03,-1.6973400000000E-02,0.0000000000000E+00,4.0811407379810E-03,3.3000342547890E-02
5.0712850000000E+00,-9.7788175000000E-01,-5.4916748875000E-02,5.6062200000000E-03,1.7494200000000E-02,6.3099900000000E-03,-1.2484400000000E-02,1.2898200000000E-02,1.0051000000000E-02,3.9878400000000E-03,8.4351100000000E-03,-1.8415500000000E-02,0.0000000000000E+00,7.2111003100870E-03,3.4274242818360E-02
5.1381750000000E+00,-9.7788175000000E-01,-5.4916748875000E-02,3.9243500000000E-03,1.8188300000000E-02,4.9621800000000E-03,-1.1455000000000E-02,1.5992700000000E-02,1.1090300000000E-02,2.8392700000000E-03,9.4146400000000E-03,-1.9823800000000E-02,2.4806524743330E-04,1.1115713045000E-02,3.5311125218870E-02
5.2050650000000E+00,-9.7788175000000E-01,-5.4916748875000E-02,2.2798600000000E-03,1.8524400000000E-02,3.6037500000000E-03,-1.0931000000000E-02,1.9154700000000E-02,1.1749400000000E-02,1.5940400000000E-03,1.0043300000000E-02,-2.1166100000000E-02,1.5505596529690E-03,1.4796175993980E-02,3.6274749785660E-02
5.2719550000000E+00,-9.7788175000000E-01,-5.4916748875000E-02,1.4949900000000E-04,1.8485600000000E-02,2.2815800000000E-03,-1.0349100000000E-02,2.2303500000000E-02,1.2043400000000E-02,3.2929000000000E-04,1.0335400000000E-02,-2.2412800000000E-02,2.6410655118530E-03,1.8719308078290E-02,3.6720752716060E-02
5.3388450000000E+00,-9.7788175000000E-01,-5.4916748875000E-02,-1.5697400000000E-03,1.8062100000000E-02,1.0383500000000E-03,-1.0177300000000E-02,2.5353100000000E-02,1.2002700000000E-02,-7.0810700000000E-04,1.0319300000000E-02,-2.3538300000000E-02,3.4209729637950E-03,2.2210169583560E-02,3.7097841501240E-02
